src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_rejected,ssl_version,ssl_cipher,http_method,http_uri,http_version,label,type
192.168.1.31,58194,192.168.1.190,80,tcp,http,0.818598,287,2205,SF,0,5,555,6,2525,-,-,-,-,-,-,-,1,injection
192.168.1.31,60788,192.168.1.195,80,tcp,http,0.308043,238,1951,SF,0,5,458,5,2163,-,-,-,-,-,-,-,1,injection
192.168.1.30,51516,192.168.1.190,80,tcp,http,0.053744,291,1919,SF,0,5,559,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.30,44006,52.59.177.21,80,tcp,http,1.250818,272,12183,SF,0,5,540,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.30,38072,18.184.104.180,80,tcp,http,1.118297,265,12183,SF,0,5,533,13,12867,-,-,-,-,-,-,-,1,injection
192.168.1.30,34970,176.28.50.165,80,tcp,-,1.938537,0,0,SF,0,4,216,2,112,-,-,-,-,-,-,-,1,injection
192.168.1.31,37328,192.168.1.190,80,tcp,http,0.185368,347,1919,SF,0,5,615,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,40522,192.168.1.152,80,tcp,http,0.070849,236,3440,SF,0,5,504,6,3760,-,-,-,-,-,-,-,1,injection
192.168.1.31,32833,192.168.1.1,53,udp,dns,0.002795,44,44,SF,0,2,100,2,100,wpad,T,-,-,-,-,-,1,injection
192.168.1.31,59076,192.168.1.190,80,tcp,http,0.194083,258,1919,SF,0,5,526,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,40064,192.168.1.1,53,udp,dns,0.007579,80,112,SF,0,2,136,2,168,www.mqtt-dashboard.com,F,-,-,-,-,-,1,injection
192.168.1.31,36444,192.168.1.152,80,tcp,http,0.043949,253,3440,SF,0,5,521,6,3760,-,-,-,-,-,-,-,1,injection
192.168.1.31,60722,192.168.1.190,80,tcp,-,0.517151,0,0,SF,0,4,216,2,112,-,-,-,-,-,-,-,1,injection
192.168.1.31,36090,18.184.104.180,80,tcp,http,1.417898,244,12183,SF,0,6,564,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,47520,176.28.50.165,80,tcp,http,7.161024,226,1966,SF,0,6,546,6,2286,-,-,-,-,-,-,-,1,injection
192.168.1.34,5,192.168.1.195,1,icmp,-,69.941948,1922,0,OTH,0,32,2818,0,0,-,-,-,-,-,-,-,1,mitm
192.168.1.31,58301,192.168.1.1,53,udp,dns,9.021982,30072,24908,SF,0,716,50120,112,28044,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,51532,192.168.1.1,53,udp,dns,0.014257,74,304,SF,0,2,130,2,360,sunnyhoi.disqus.com,F,-,-,-,-,-,1,mitm
192.168.1.34,33210,151.101.30.49,443,tcp,ssl,0.409194,524,7124,SF,0,17,1392,12,7756,-,-,-,-,-,-,-,1,mitm
192.168.1.31,57954,192.168.1.1,53,udp,dns,0.018391,60,401,SF,0,2,116,2,457,ei.rlcdn.com,F,-,-,-,-,-,1,mitm
192.168.1.34,37342,13.68.93.109,443,tcp,ssl,0.043908,176,0,S1,0,4,512,1,48,-,-,-,-,-,-,-,1,mitm
192.168.1.31,50624,151.101.24.134,443,tcp,ssl,116.945655,1377,27365,SF,0,31,2961,39,29401,-,-,-,-,-,-,-,1,mitm
192.168.1.31,38669,192.168.1.1,53,udp,dns,0.004489,84,436,SF,0,2,140,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,60410,104.16.84.36,443,tcp,ssl,180.346364,981,7734,SF,0,34,2373,25,8784,-,-,-,-,-,-,-,1,mitm
192.168.1.31,34527,192.168.1.1,53,udp,dns,0.014522,70,310,SF,0,2,126,2,366,ocsp.comodoca.com,F,-,-,-,-,-,1,mitm
192.168.1.31,50738,192.168.1.1,53,udp,dns,0.013551,84,200,SF,0,2,140,1,228,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,51038,192.168.1.1,53,udp,dns,0.0151,68,416,SF,0,2,124,2,472,www.facebook.com,F,-,-,-,-,-,1,mitm
192.168.1.31,47822,52.38.167.67,443,tcp,ssl,6.169245,306,176,SF,0,10,798,8,600,-,-,-,-,-,-,-,1,mitm
192.168.1.34,57978,117.18.237.29,80,tcp,-,5.946912,0,0,SF,0,4,216,2,112,-,-,-,-,-,-,-,1,mitm
192.168.1.31,58390,192.168.1.1,53,udp,dns,0.598935,840,1744,SF,0,20,1400,8,1968,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,47869,192.168.1.1,53,udp,dns,0.014095,168,424,SF,0,4,280,2,480,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,40250,192.168.1.1,53,udp,dns,0.029162,64,142,SF,0,2,120,2,198,widgets.wp.com,F,-,-,-,-,-,1,mitm
192.168.1.34,43226,103.243.221.109,443,tcp,ssl,10.694648,5921,3783,SF,0,15,6709,11,4363,-,-,-,-,-,-,-,1,mitm
192.168.1.31,34027,192.168.1.1,53,udp,dns,0.015066,84,200,SF,0,2,140,1,228,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,43738,192.168.1.1,53,udp,dns,0.018485,94,218,SF,0,2,150,2,274,pagead2.googlesyndication.com,F,-,-,-,-,-,1,mitm
192.168.1.152,8,192.168.1.31,0,icmp,-,0.000146,0,0,OTH,0,1,28,1,28,-,-,-,-,-,-,-,1,mitm
192.168.1.31,55426,216.58.200.99,80,tcp,-,2.572824,1,0,SF,0,3,156,2,104,-,-,-,-,-,-,-,1,mitm
192.168.1.31,38280,192.168.1.1,53,udp,dns,0.013932,76,192,SF,0,2,132,2,248,fonts.googleapis.com,F,-,-,-,-,-,1,mitm
192.168.1.34,40439,150.101.217.196,123,udp,-,0.037404,48,48,SF,0,1,76,1,76,-,-,-,-,-,-,-,1,mitm
192.168.1.34,38475,192.168.1.1,53,udp,dns,0.030989,66,126,SF,0,2,122,2,182,csi.gstatic.com,F,-,-,-,-,-,1,mitm
192.168.1.34,58927,192.168.1.1,53,udp,dns,0.013001,68,416,SF,0,2,124,2,472,www.facebook.com,F,-,-,-,-,-,1,mitm
192.168.1.31,55432,192.168.1.1,53,udp,dns,0.087666,168,206,SF,0,4,280,1,234,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,41078,52.198.169.189,443,tcp,ssl,10.931499,992,4961,SF,0,13,1652,10,5489,-,-,-,-,-,-,-,1,mitm
192.168.1.34,51736,192.168.1.1,53,udp,dns,0.021429,84,424,SF,0,2,140,2,480,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,55479,192.168.1.1,53,udp,dns,0.009044,168,436,SF,0,4,280,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,39435,192.168.1.1,53,udp,dns,0.014953,70,215,SF,0,2,126,2,271,ocsp.digicert.com,F,-,-,-,-,-,1,mitm
192.168.1.34,59692,192.168.1.1,53,udp,dns,0.014978,74,266,SF,0,2,130,2,322,vidstat.taboola.com,F,-,-,-,-,-,1,mitm
192.168.1.31,34861,192.168.1.1,53,udp,dns,0.012757,56,289,SF,0,2,112,2,345,pippio.com,F,-,-,-,-,-,1,mitm
192.168.1.31,36589,192.168.1.1,53,udp,dns,0.06219,66,469,SF,0,2,122,2,525,live.rezync.com,F,-,-,-,-,-,1,mitm
192.168.1.34,57429,192.168.1.1,53,udp,dns,0.022294,66,290,SF,0,2,122,2,346,cdn.taboola.com,F,-,-,-,-,-,1,mitm
192.168.1.31,55974,192.168.1.1,53,udp,dns,0.004112,168,436,SF,0,4,280,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,50848,192.168.1.1,53,udp,dns,0.021056,66,382,SF,0,2,122,2,438,c.disquscdn.com,F,-,-,-,-,-,1,mitm
192.168.1.31,58390,192.168.1.1,53,udp,dns,0.598935,840,1744,SF,0,20,1400,8,1968,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,60540,192.168.1.1,53,udp,dns,0.155816,78,164,SF,0,2,134,2,220,feedburner.google.com,F,-,-,-,-,-,1,mitm
192.168.1.34,49898,192.168.1.1,53,udp,dns,0.014523,84,424,SF,0,2,140,2,480,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,60814,13.35.148.106,80,tcp,http,115.959061,880,1941,SF,0,19,1876,16,2781,-,-,-,-,-,-,-,1,mitm
192.168.1.34,56706,192.168.1.1,53,udp,dns,0.018965,62,345,SF,0,2,118,2,401,disqusads.com,F,-,-,-,-,-,1,mitm
192.168.1.31,39694,192.168.1.1,53,udp,dns,0.003643,86,162,SF,0,2,142,2,218,links.services.disqus.com,F,-,-,-,-,-,1,mitm
192.168.1.34,46570,172.217.25.162,443,tcp,ssl,0.316976,261,3172,SF,0,10,789,8,3596,-,-,-,-,-,-,-,1,mitm
192.168.1.34,49748,192.168.1.1,53,udp,dns,0.003256,64,80,SF,0,2,120,2,136,widgets.wp.com,F,-,-,-,-,-,1,mitm
192.168.1.34,56052,192.168.1.1,53,udp,dns,0.02288,88,257,SF,0,2,144,2,313,www.offensive-security.com,F,-,-,-,-,-,1,mitm
192.168.1.34,44893,192.168.1.1,53,udp,dns,0.015661,74,118,SF,0,2,130,2,174,accounts.google.com,F,-,-,-,-,-,1,mitm
192.168.1.34,60901,192.168.1.1,53,udp,dns,0.012549,76,370,SF,0,2,132,2,426,platform.twitter.com,F,-,-,-,-,-,1,mitm
192.168.1.34,53678,216.58.203.110,443,tcp,ssl,0.271739,505,3280,RSTO,0,13,1189,11,3929,-,-,-,-,-,-,-,1,mitm
192.168.1.34,48066,216.58.200.98,443,tcp,ssl,19.04504,1877,5828,SF,0,27,3289,30,7396,-,-,-,-,-,-,-,1,mitm
192.168.1.31,32830,192.168.1.1,53,udp,dns,0.012458,54,132,SF,0,2,110,2,188,s0.wp.com,F,-,-,-,-,-,1,mitm
192.168.1.31,36320,192.168.1.1,53,udp,dns,0.913404,672,2276,SF,0,16,1120,10,2556,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,54242,192.168.1.1,53,udp,dns,0.015931,84,424,SF,0,2,140,2,480,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,52998,192.0.78.23,443,tcp,ssl,180.99857,1226,9603,SF,0,36,2698,26,10693,-,-,-,-,-,-,-,1,mitm
192.168.1.34,43388,107.154.150.167,443,tcp,ssl,21.858769,1216,14863,RSTO,0,26,2576,25,16171,-,-,-,-,-,-,-,1,mitm
192.168.1.34,11,192.168.1.1,0,icmp,-,6e-06,104,0,OTH,0,2,160,0,0,-,-,-,-,-,-,-,1,mitm
192.168.1.34,39630,101.119.11.209,443,tcp,ssl,0.296666,542,3538,SF,0,15,1342,13,4303,-,-,-,-,-,-,-,1,mitm
192.168.1.34,45712,101.119.11.17,80,tcp,-,6.097523,0,0,SF,0,4,216,2,112,-,-,-,-,-,-,-,1,mitm
192.168.1.34,54084,101.119.11.11,80,tcp,http,293.700799,2304,3072,SF,0,49,4860,38,5056,-,-,-,-,-,-,-,1,mitm
192.168.1.34,54638,192.168.1.1,53,udp,dns,1.85306,3612,4140,SF,0,86,6020,18,4644,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,34495,192.168.1.1,53,udp,dns,0.01862,60,292,SF,0,2,116,2,348,c.evidon.com,F,-,-,-,-,-,1,mitm
192.168.1.31,52646,52.41.224.214,443,tcp,-,47.980064,445,368,SF,0,20,1485,11,940,-,-,-,-,-,-,-,1,mitm
192.168.1.34,40009,150.101.217.196,123,udp,-,0.038198,48,48,SF,0,1,76,1,76,-,-,-,-,-,-,-,1,mitm
192.168.1.34,57784,117.18.237.29,80,tcp,-,5.819212,0,0,SF,0,4,216,2,112,-,-,-,-,-,-,-,1,mitm
192.168.1.31,8,192.168.1.195,0,icmp,-,0.0,0,0,OTH,0,1,28,0,0,-,-,-,-,-,-,-,1,mitm
192.168.1.31,43765,192.168.1.1,53,udp,dns,8.288951,5208,13056,SF,0,124,8680,60,14736,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,51271,192.168.1.1,53,udp,dns,0.026921,90,184,SF,0,2,146,2,240,googleads.g.doubleclick.net,F,-,-,-,-,-,1,mitm
192.168.1.31,41413,192.168.1.1,53,udp,dns,0.014397,84,424,SF,0,2,140,2,480,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,55844,216.58.203.109,443,tcp,ssl,134.519686,2827,6184,SF,0,35,4667,33,7941,-,-,-,-,-,-,-,1,mitm
192.168.1.31,40052,192.168.1.1,53,udp,dns,0.013899,84,424,SF,0,2,140,2,480,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,5,192.168.1.169,1,icmp,-,3e-06,104,0,OTH,0,2,160,0,0,-,-,-,-,-,-,-,1,mitm
192.168.1.31,41575,192.168.1.1,53,udp,dns,0.003069,84,436,SF,0,2,140,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,48158,216.58.200.98,443,tcp,ssl,10.821551,920,3152,SF,0,16,1772,15,3978,-,-,-,-,-,-,-,1,mitm
192.168.1.34,54726,104.16.163.13,443,tcp,ssl,181.149388,1360,5030,SF,0,38,2912,27,6191,-,-,-,-,-,-,-,1,mitm
192.168.1.31,58585,192.168.1.1,53,udp,dns,0.003706,84,436,SF,0,2,140,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,60067,192.168.1.1,53,udp,dns,0.01209,84,424,SF,0,2,140,2,480,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,60801,192.168.1.1,53,udp,dns,0.143392,84,424,SF,0,2,140,2,480,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,42048,103.38.120.36,123,udp,-,0.018532,48,48,SF,0,1,76,1,76,-,-,-,-,-,-,-,1,mitm
192.168.1.34,36738,192.168.1.1,53,udp,dns,0.015111,72,296,SF,0,2,128,2,352,images.taboola.com,F,-,-,-,-,-,1,mitm
192.168.1.31,34102,192.168.1.1,53,udp,dns,1.531843,2016,5232,SF,0,48,3360,24,5904,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,59012,151.101.192.233,443,tcp,ssl,6.181352,314,6454,SF,0,15,1066,11,7034,-,-,-,-,-,-,-,1,mitm
192.168.1.31,37567,192.168.1.1,53,udp,dns,0.022941,84,1272,SF,0,2,140,6,1440,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,41930,151.101.24.134,443,tcp,ssl,16.480538,3606,4849,SF,0,15,4370,11,5429,-,-,-,-,-,-,-,1,mitm
192.168.1.31,58450,101.119.11.17,80,tcp,http,165.740875,576,768,SF,0,23,1780,20,1816,-,-,-,-,-,-,-,1,mitm
192.168.1.34,52832,117.18.237.70,443,tcp,ssl,179.913017,1233,5344,SF,0,30,2813,23,7249,-,-,-,-,-,-,-,1,mitm
192.168.1.34,46816,192.168.1.1,53,udp,dns,0.019369,64,290,SF,0,2,120,2,346,15.taboola.com,F,-,-,-,-,-,1,mitm
192.168.1.31,46019,192.168.1.1,53,udp,dns,0.007595,84,436,SF,0,2,140,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,45496,192.168.1.1,53,udp,dns,1.2e-05,84,436,SF,0,2,140,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,53482,192.168.1.1,53,udp,dns,0.058993,86,216,SF,0,2,142,2,272,tpc.googlesyndication.com,F,-,-,-,-,-,1,mitm
192.168.1.34,36706,172.217.25.42,443,tcp,ssl,0.356934,530,3986,SF,0,14,1254,14,4803,-,-,-,-,-,-,-,1,mitm
192.168.1.34,44227,192.168.1.1,53,udp,dns,0.019827,43,97,SF,0,1,71,1,125,ade.googlesyndication.com,F,-,-,-,-,-,1,mitm
192.168.1.34,36309,192.168.1.1,53,udp,dns,0.003217,84,436,SF,0,2,140,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.34,60000,192.229.237.25,443,tcp,ssl,116.004962,943,4589,SF,0,26,2267,22,5741,-,-,-,-,-,-,-,1,mitm
192.168.1.31,42826,192.168.1.1,53,udp,dns,0.012768,86,332,SF,0,2,142,2,388,cdn.syndication.twimg.com,F,-,-,-,-,-,1,mitm
192.168.1.31,52668,220.158.215.20,123,udp,-,0.044768,96,96,SF,0,2,152,2,152,-,-,-,-,-,-,-,1,mitm
192.168.1.31,58528,52.114.74.45,443,tcp,ssl,1.35764,269,3750,RSTR,0,9,745,6,4058,-,-,-,-,-,-,-,1,mitm
192.168.1.31,48310,192.168.1.1,53,udp,dns,0.013344,84,200,SF,0,2,140,1,228,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,49147,192.168.1.1,53,udp,dns,0.011982,86,235,SF,0,2,142,2,291,ade.googlesyndication.com,F,-,-,-,-,-,1,mitm
192.168.1.34,45073,192.168.1.1,53,udp,dns,0.003423,84,436,SF,0,2,140,2,492,detectportal.firefox.com,F,-,-,-,-,-,1,mitm
192.168.1.31,55424,216.58.200.99,80,tcp,-,2.573692,1,0,SF,0,3,156,2,104,-,-,-,-,-,-,-,1,mitm
192.168.1.190,25819,208.76.45.53,53,udp,dns,0.010354,55,55,SF,0,1,83,1,83,152.189.90.40.in-addr.arpa,F,-,-,-,-,-,0,normal
192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.195,63128,192.168.1.190,53,udp,dns,0.0,0,0,S0,0,1,54,0,0,wpad.hub,F,-,-,-,-,-,0,normal
192.168.1.152,1224,192.168.1.152,1224,tcp,-,0.220023,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.195,51746,192.168.1.1,49152,tcp,http,0.00546,191,991,SF,0,5,403,5,1203,-,-,-,-,-,-,-,0,normal
192.168.1.152,42892,192.168.1.190,53,udp,dns,2.6e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.184,8080,192.168.1.184,1926,tcp,-,0.266879,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.30,8612,192.168.1.255,8610,udp,-,0.00754,32,0,S0,0,2,88,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.1,56504,192.168.1.195,50249,udp,-,1.1e-05,566,0,S0,0,2,622,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.193,80,192.168.1.193,1491,tcp,-,0.246565,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
172.17.0.7,57482,192.168.1.190,53,udp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.79,38174,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,41437,192.168.1.190,53,udp,dns,2.7e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.46,5353,224.0.0.251,5353,udp,dns,0.003359,172,0,S0,0,2,228,0,0,desktop-uciie91.local,F,-,-,-,-,-,0,normal
192.168.1.193,61033,224.0.0.252,5355,udp,dns,0.100705,50,0,S0,0,2,106,0,0,wininst,F,-,-,-,-,-,0,normal
192.168.1.180,35875,192.168.1.190,53,udp,dns,0.00053,31,106,SF,0,1,59,1,134,elasticsearch,F,-,-,-,-,-,0,normal
192.168.1.152,45934,13.35.146.89,443,tcp,ssl,115.105239,1132,1061,SF,0,22,2750,22,2225,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,-,0,normal
192.168.1.152,51908,35.160.78.190,443,tcp,-,6.031997,0,3448,RSTO,0,2,80,6,1850,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,-,0,normal
192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,50269,2001:503:c27::2:30,53,udp,dns,0.0,0,0,S0,0,1,88,0,0,windows.com,F,-,-,-,-,-,0,normal
192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,52002,192.168.1.190,53,udp,dns,3.2e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.152,58002,192.168.1.190,53,udp,dns,5.8e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.152,33933,192.168.1.190,53,udp,dns,2.3e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.190,12046,23.61.199.194,53,udp,dns,0.16294,54,378,SF,0,1,82,1,406,e8220.dscd.akamaiedge.net,F,-,-,-,-,-,0,normal
192.168.1.169,62814,224.0.0.252,5355,udp,dns,0.413693,56,0,S0,0,2,112,0,0,adfapwsav1,F,-,-,-,-,-,0,normal
172.17.0.8,37047,192.168.1.190,53,udp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.190,44903,192.168.1.152,1880,tcp,http,6.023697,2422,776936,SF,362553,23,3324,295,430033,-,-,-,-,-,-,-,0,normal
192.168.1.180,35774,192.168.1.190,53,udp,dns,0.003454,31,106,SF,0,1,59,1,134,elasticsearch,F,-,-,-,-,-,0,normal
192.168.1.195,49516,8.8.8.8,53,udp,dns,0.01271,49,185,SF,0,1,77,1,213,settings-win.data.microsoft.com,F,-,-,-,-,-,0,normal
192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.79,43812,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.180,41752,192.168.1.190,53,udp,dns,0.015422,31,106,SF,0,1,59,1,134,elasticsearch,F,-,-,-,-,-,0,normal
192.168.1.6,5353,224.0.0.251,5353,udp,dns,0.0,0,0,S0,0,1,89,0,0,_googlecast._tcp.local,F,-,-,-,-,-,0,normal
192.168.1.193,80,192.168.1.193,1942,tcp,-,0.213676,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.190,1396,192.168.1.190,1396,tcp,-,0.194667,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.190,1833,192.168.1.190,1833,tcp,-,0.190737,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,41565,192.168.1.190,53,udp,dns,3.5e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.190,1342,192.168.1.190,1342,tcp,-,0.287982,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.193,63028,224.0.0.252,5355,udp,dns,0.0879,50,0,S0,0,2,106,0,0,wininst,F,-,-,-,-,-,0,normal
192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
172.17.0.7,59260,192.168.1.190,53,udp,dns,0.016131,0,212,SHR,0,0,0,2,268,-,-,-,-,-,-,-,0,normal
172.17.0.7,54508,192.168.1.190,53,udp,dns,0.009021,0,178,SHR,0,0,0,2,234,-,-,-,-,-,-,-,0,normal
192.168.1.190,1323,192.168.1.190,1323,tcp,-,0.188312,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,45305,192.168.1.190,53,udp,dns,6e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.152,47113,192.168.1.190,53,udp,dns,3.6e-05,90,0,S0,0,2,146,0,0,safebrowsing.googleapis.com,F,-,-,-,-,-,0,normal
192.168.1.152,50310,192.168.1.190,53,udp,dns,2.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.152,42046,192.168.1.190,53,udp,dns,6.7e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.6,5353,224.0.0.251,5353,udp,dns,0.0,0,0,S0,0,1,89,0,0,_googlecast._tcp.local,F,-,-,-,-,-,0,normal
192.168.1.195,1299,192.168.1.195,1299,tcp,-,0.212598,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.79,60664,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.193,80,192.168.1.193,1265,tcp,-,0.281993,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,46139,192.168.1.190,53,udp,dns,7.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.195,1949,192.168.1.195,1949,tcp,-,0.256946,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.180,38228,192.168.1.190,53,udp,dns,0.040155,31,106,SF,0,1,59,1,134,elasticsearch,F,-,-,-,-,-,0,normal
192.168.1.190,1664,192.168.1.190,1664,tcp,-,0.203191,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.195,1546,192.168.1.195,1546,tcp,-,0.209979,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,55716,192.168.1.190,53,udp,dns,4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.79,56277,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,34419,192.168.1.190,53,udp,dns,2.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.180,52989,192.168.1.190,53,udp,dns,0.001002,41,89,SF,0,1,69,1,117,elasticsearch.mydns.com,F,-,-,-,-,-,0,normal
192.168.1.180,57225,192.168.1.190,53,udp,dns,0.0,0,0,S0,0,1,59,0,0,elasticsearch,F,-,-,-,-,-,0,normal
192.168.1.152,51665,192.168.1.190,53,udp,dns,2.5e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
